,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,sqi,subject,label
50,70.24872144283819,13.467611374230168,883.5346638655462,157.16313926485591,890.625,196.63665254237287,136.69058080243894,239.47920160877848,92.3728813559322,81.35593220338984,0.9059402999188272,2,0
51,71.22417046987162,13.664633041259846,871.292372881356,154.16616219789304,890.625,175.74786324786325,134.036762225566,221.02752105586887,92.3076923076923,75.21367521367522,0.908444101331577,2,0
52,72.4674131313232,15.683878228540609,864.1927083333334,172.1209867722603,875.0,187.1060924369748,150.2725086247861,239.9802422605248,90.7563025210084,73.10924369747899,0.9052393383119264,2,0
53,70.06943479781363,11.661838514288917,878.1524122807018,133.95135151252404,890.625,155.83517699115043,128.26657165086317,201.83388167235253,86.72566371681415,71.68141592920354,0.9216159202267012,2,0
54,68.14533722768141,9.822819962055688,897.6632882882883,121.4251402878205,906.25,142.32954545454547,125.27217269635788,189.60700609778016,86.36363636363636,67.27272727272727,0.924522145989062,2,0
55,66.37610445067065,6.911882111336398,913.2102272727273,89.8968189026285,921.875,98.19380733944952,87.11445776556593,131.26672294075718,83.4862385321101,55.96330275229357,0.9379044342539272,2,0
56,67.47378762525378,8.817858972265261,902.9017857142856,105.7974493406613,914.0625,114.44256756756756,101.5253995421411,152.9853196344298,84.68468468468468,61.261261261261254,0.9316558486762738,2,0
57,67.48721533675874,10.370592515063183,908.1688596491229,126.34861093980771,921.875,141.4546460176991,116.25673339280928,183.09845695461033,88.49557522123894,69.02654867256636,0.9258505402333586,2,0
58,64.467505390419,15.601960039807985,979.2158018867924,204.9168258652911,1023.4375,159.07738095238096,130.33233891003275,205.65050862185723,92.38095238095238,79.04761904761905,0.8940339205217065,3,0
59,60.98815574481511,12.873664144199116,1022.0853365384615,185.0756044060939,1062.5,160.95266990291262,125.4133591539569,204.0447808770304,92.23300970873788,78.64077669902912,0.9005510517100748,3,0
60,60.79419526351502,13.005405109167974,1026.4423076923076,188.47499062812207,1062.5,167.77912621359224,130.20054686555991,212.37235600964493,92.23300970873788,80.58252427184466,0.8994676847015307,3,0
61,55.168718043957,6.9626502536112875,1103.9473684210527,131.0769618479362,1109.375,139.29521276595744,98.91731188949736,170.84434696810266,92.5531914893617,78.72340425531915,0.9203396933045704,3,0
62,54.82054336456474,6.763457065613862,1110.0127551020407,127.11300749349796,1125.0,146.42396907216494,104.2092811475432,179.72076395379034,94.84536082474226,80.41237113402062,0.9254756309366728,3,0
63,57.79778207573678,10.917033566005166,1070.707070707071,175.5777046041026,1109.375,171.3966836734694,127.12350628413051,213.394491550824,94.89795918367348,82.6530612244898,0.901831156021035,3,0
64,61.27941134168463,11.929201925364232,1013.6138613861386,180.52013777421175,1031.25,177.5,120.65737907397128,214.6263104211597,95.0,83.0,0.9013464259680836,3,0
65,63.80416655223554,13.735815745634598,979.8900462962964,188.10246244166564,984.375,198.16004672897196,131.22632273570775,237.67152100822784,96.26168224299066,87.85046728971963,0.9024977151891947,3,0
66,65.51230765597214,15.169005026806456,961.821933962264,203.1259092491356,968.75,199.85119047619048,149.1184293798913,249.3527708197288,92.38095238095238,81.9047619047619,0.8960261550662888,3,0
67,60.91439412238722,11.482787886683212,1016.6766826923076,171.3314233109475,1015.625,171.7233009708738,136.29378989292005,219.23706178406223,91.2621359223301,78.64077669902912,0.9086782687796782,3,0
68,59.30138551016685,11.604987177267468,1045.4826732673268,175.50177535499358,1078.125,161.875,144.23356167168583,216.81059922775916,87.0,74.0,0.9038565413967938,3,0
69,59.60470345478091,12.5101998895438,1045.343137254902,187.85084877829607,1093.75,170.94678217821783,150.1730029009515,227.5406186538488,86.13861386138613,74.25742574257426,0.8982539636292413,3,0
70,61.252981088352136,13.507714522645776,1021.6584158415842,195.0938788451267,1062.5,187.96875,166.93840965214537,251.39746139082231,89.0,77.0,0.8923484795645179,3,0
71,61.76862336771112,14.404765511728796,1019.0284653465346,208.88751020270325,1062.5,199.375,171.26482600055388,262.8346081664285,90.0,80.0,0.8866713048159847,3,0
72,66.86983142283106,17.172991210335535,953.7091121495328,226.074040741322,953.125,203.27240566037736,167.35996222726868,263.30405970981496,93.39622641509436,82.0754716981132,0.8835996975016531,3,0
73,63.56517932836893,15.376032757708938,995.4490291262136,218.3338520377895,1000.0,195.0061274509804,159.94004255104116,252.2066750795007,93.1372549019608,84.31372549019608,0.8898379733558293,3,0
74,60.105011541012935,11.599484688593732,1032.1691176470588,178.8607034535751,1046.875,162.74752475247524,126.10256558979518,205.88495297467983,93.06930693069307,80.19801980198021,0.9040764492428504,3,0
75,58.598043838300654,9.830154303148683,1050.3982843137255,160.01749074357508,1062.5,144.8019801980198,113.82375514881691,184.18322590682777,92.07920792079209,75.24752475247524,0.910082136808206,3,0
76,55.285040319997755,7.711680469826184,1104.591836734694,140.09978740458558,1109.375,139.6585051546392,105.8744507822144,175.25380849061145,92.78350515463916,72.16494845360825,0.9151804070922316,3,0
77,54.557510281630016,7.14955949536856,1117.2680412371135,135.29086767237726,1140.625,146.484375,105.30586380241073,180.40786310555453,94.79166666666666,77.08333333333334,0.915329298386178,3,0
78,56.89772288954048,11.769133779268126,1092.9361979166667,189.62245160304832,1140.625,183.22368421052633,148.1700690870754,235.6380441035517,96.84210526315788,84.21052631578947,0.895687414645155,3,0
79,55.479474693153925,10.906089080979434,1116.4473684210527,181.7479607673076,1156.25,177.8590425531915,142.11508090777602,227.66320572143775,92.5531914893617,81.91489361702128,0.8983103352031352,3,0
80,55.60232094664416,10.189400672998651,1110.032894736842,171.79148373840172,1156.25,162.73271276595744,140.41077015440686,214.9351534289384,89.36170212765957,77.6595744680851,0.9032490945609064,3,0
81,58.627764791763035,12.496263513391323,1064.1276041666667,194.31358051187087,1109.375,166.44736842105263,135.05543035876264,214.34713836131385,88.42105263157895,78.94736842105263,0.900076630896439,3,0
82,53.62252421464346,6.937085345864385,1136.4247311827958,136.44935122673377,1156.25,148.09782608695653,122.8258239344048,192.40360993715225,84.78260869565217,71.73913043478261,0.916589802841547,3,0
83,54.52706567828968,7.65134659523071,1120.6781914893618,146.13901895850685,1117.1875,170.0268817204301,127.07967276077638,212.26960153672297,88.17204301075269,76.34408602150538,0.91117606594359,3,0
84,55.29726308947877,8.101803030156095,1107.2591145833333,153.36894285274357,1109.375,185.52631578947367,133.72590522607,228.69768599386256,92.63157894736842,81.05263157894737,0.91171880599541,3,0
85,54.92497354622927,7.643550238971127,1112.0065789473683,142.55172464806768,1109.375,170.54521276595744,130.56232061681635,214.7840523927092,91.48936170212764,77.6595744680851,0.9127151936170969,3,0
86,55.09691342784792,7.66552683827367,1108.2236842105262,139.77708744962558,1140.625,168.88297872340425,128.2262467226348,212.04582252679216,91.48936170212764,78.72340425531915,0.9147097708633656,3,0
87,54.40856106361877,6.496375209671214,1117.5271739130435,124.73388497313586,1140.625,141.82692307692307,110.00434052567464,179.4876905081684,87.91208791208791,73.62637362637363,0.9209067417519036,3,0
88,53.27805285171933,5.172075115639232,1136.1607142857142,103.7295413525726,1156.25,117.70833333333331,102.7296715494928,156.23263792427554,81.11111111111111,67.77777777777779,0.9235789603643284,3,0
89,53.681702170139175,4.551920717472951,1125.4832474226805,92.35576248924431,1125.0,103.35286458333331,86.77298040584357,134.94948961034922,81.25,65.625,0.9415486627225844,3,0
90,91.95670674256324,19.452647419278144,685.3448275862069,159.39317731084392,640.625,150.82465277777777,140.58061901481216,206.1819253186976,81.94444444444444,68.75,0.9034158932067052,3,1
91,90.82152380284587,17.473532449291685,687.5,142.89734289915572,664.0625,129.1520979020979,120.5211450449317,176.65109904966496,81.11888111888112,67.83216783216784,0.9038703142945214,3,1
92,86.89112815019945,16.72745841166569,717.8442028985507,145.66462949887932,687.5,144.6167883211679,123.14761704937936,189.94565288331836,88.32116788321169,75.18248175182481,0.905464871120342,3,1
93,86.94637648019297,18.052848751931748,720.7446808510638,151.78517932656013,703.125,149.33035714285714,131.71515454034412,199.1191540259249,84.28571428571429,71.42857142857143,0.903986158483832,3,1
94,87.05667528593557,18.829595856314732,722.2347122302158,156.96825881743158,718.75,158.06159420289856,124.61830968332094,201.2788877907712,88.40579710144928,78.26086956521739,0.904396682939412,3,1
95,87.117549833595,19.22532480094451,722.7393617021277,157.9517727656304,718.75,162.27678571428572,117.93046792355388,200.60246869475105,89.28571428571429,79.28571428571428,0.9116825386153348,3,1
96,86.0890707135534,19.360882251874955,732.6888489208633,162.91636363276248,718.75,167.34601449275362,126.67585417599196,209.8843981762963,87.68115942028986,77.53623188405797,0.9094260579401384,3,1
97,79.91425064005614,16.487097893910764,783.0954724409448,160.21799898572382,781.25,167.03869047619048,119.91234032067749,205.6231832191656,92.06349206349206,82.53968253968253,0.9097140428384848,3,1
98,80.71591162116117,16.87531708838494,775.8413461538462,159.15227105461523,765.625,172.1172480620155,125.34751378931804,212.9233343098042,90.69767441860463,79.06976744186046,0.9150404803950712,3,1
99,83.67815959682657,16.92437702591538,747.0346715328467,151.5785820762128,718.75,167.27941176470588,122.65314204126676,207.42756531604277,90.44117647058825,78.67647058823529,0.9179633673260656,3,1
100,85.84804336615038,18.093294382663743,731.4732142857143,158.10931372343927,703.125,156.9244604316547,121.4778986495913,198.44940448911993,91.36690647482014,76.2589928057554,0.9136520616620782,3,1
101,86.90768865361991,18.119439278503332,722.7393617021277,159.10951952728192,687.5,168.08035714285714,122.21894331579534,207.81837397713417,92.14285714285714,79.28571428571428,0.9148954130918951,3,1
102,86.20751194474332,17.711018843487548,727.3550724637681,156.2281740164574,687.5,158.87317518248176,122.86569408572268,200.83989786825208,89.05109489051095,76.64233576642336,0.912816308035016,3,1
103,84.19060955977396,18.27993392645358,748.5576923076923,169.8575450602808,734.375,177.08333333333334,135.74702547647442,223.12723247097168,91.47286821705426,79.06976744186046,0.9026760731917788,3,1
104,82.3516388599755,16.86318617654886,759.4227099236641,154.711887840044,750.0,176.3221153846154,128.41247380678792,218.126687507248,89.23076923076924,79.23076923076923,0.9090468304034924,3,1
105,83.62888826992459,17.196563803956042,748.062015503876,152.92003655013912,734.375,178.5888671875,143.8789597769256,229.33630011362067,88.28125,75.78125,0.9011686615095312,3,1
106,80.91934900732284,19.153947729885054,784.7625968992248,189.9891334898528,750.0,229.248046875,170.39389109115768,285.6374364770618,92.1875,83.59375,0.8906626253935062,3,1
107,78.67666255881954,18.549805040903735,804.6875,184.9691755945809,796.875,210.375,149.45923357223535,258.06143285078457,89.60000000000001,80.0,0.8962855575688171,3,1
108,77.90734877302559,24.78258194170814,850.4098360655738,260.8272568296899,843.75,231.146694214876,188.1114916333564,298.01799866952956,85.9504132231405,78.51239669421489,0.8765036780288415,3,0
109,74.70309890433182,24.316655215231403,887.0092975206611,267.66249079510334,890.625,257.2916666666667,207.1116523644647,330.2941693116153,88.33333333333333,79.16666666666666,0.8767022378010394,3,0
110,70.1198140030139,21.02039361708081,927.6825221238938,249.8374289086468,921.875,235.21205357142856,181.46009516748737,297.07318337992433,89.28571428571429,81.25,0.8816388366059205,3,0
111,62.479039961751056,15.871391282233269,1015.7797029702972,226.2728607976996,1031.25,219.84375,162.27831934576935,273.2499356701663,93.0,88.0,0.8850131349297999,3,0
112,64.15816468450302,15.726366198645074,987.65625,220.92993047499812,960.9375,238.47853535353536,175.35624277863812,296.0098371774291,93.93939393939394,86.86868686868688,0.882273231532124,3,0
113,59.15255380134141,12.09642549149278,1052.796052631579,191.54328737485335,1062.5,199.8005319148936,155.14690974505578,252.96406099862267,92.5531914893617,86.17021276595744,0.8889370559007872,3,0
114,58.94207112793034,12.19626373450617,1056.619623655914,190.4990050862126,1078.125,198.7092391304348,159.16649842760154,254.59641776250507,91.30434782608695,83.69565217391305,0.884358715753822,3,0
115,58.6781997645187,12.315386532782496,1061.1702127659576,187.6337562373625,1093.75,213.70967741935485,160.56150439623428,267.30473792409043,90.32258064516128,82.79569892473118,0.8856764470348166,3,0
116,57.23783756644821,10.635802017118865,1079.4005102040817,171.0420661119414,1093.75,182.50644329896903,139.07808958850055,229.4587475979654,88.65979381443299,82.4742268041237,0.8959493207478431,3,0
117,68.38934242168223,9.921535981403853,895.4545454545455,127.19565696120834,890.625,138.47477064220183,126.22088498398377,187.36855101790815,83.4862385321101,69.72477064220183,0.9193528280337504,4,0
118,66.40255415650766,10.445022661725735,925.9572072072071,144.8351817385104,906.25,176.70454545454547,147.85314785831096,230.40193079900413,88.18181818181819,74.54545454545455,0.9221620131003792,4,0
119,63.19169357092341,8.798641091109811,967.9987980769232,134.73195488831345,953.125,158.98058252427185,116.87462652097736,197.3182808159821,88.3495145631068,72.81553398058253,0.9266626902415682,4,0
120,62.26507386235671,7.857178810072229,978.7946428571428,121.6927355717829,968.75,146.26288659793815,98.08454577566268,176.10624666938816,90.72164948453609,74.22680412371135,0.9315494407754056,4,0
121,61.4848074637682,9.85742608104714,1000.4380841121496,155.83264857377063,984.375,197.9658018867925,130.3350312893529,237.01830962581215,93.39622641509436,83.01886792452831,0.924230185375202,4,0
122,60.33874860317971,8.859144841656988,1015.625,146.6401629112597,1000.0,183.6703431372549,122.2788266832378,220.6510965374663,93.1372549019608,84.31372549019608,0.925096718017004,4,0
123,61.13238480024522,9.86922472713548,1006.4858490566038,157.32044770700324,992.1875,202.67857142857144,133.5863683712745,242.74249963892268,95.23809523809524,87.61904761904762,0.923158408173394,4,0
124,61.454143281730424,10.528781089286486,1003.8690476190476,163.39014656438457,984.375,215.89543269230768,150.88077162039136,263.3929480873842,92.3076923076923,85.57692307692307,0.9164989631175716,4,0
125,61.20887287169343,9.395926419730872,1002.2977941176472,145.84532063210375,1007.8125,178.21782178217822,139.25484559430237,226.1714040772556,88.11881188118812,76.23762376237624,0.9213934511983428,4,0
126,61.957483182756974,9.35186241942934,989.5833333333334,142.7255517736224,984.375,162.74752475247524,137.3337225711853,212.9490741194167,89.10891089108911,70.29702970297029,0.9210794842378756,4,0
127,64.90610675833216,9.947635464420802,945.2380952380952,137.88035544558352,953.125,156.4002403846154,139.39255600430522,209.50255335384065,83.65384615384616,67.3076923076923,0.9208302170661896,4,0
128,64.48866339504669,10.132715821654555,952.5462962962964,143.0779809074123,945.3125,172.75116822429908,141.37475003007134,223.225863351282,85.98130841121495,72.89719626168224,0.9259915342418878,4,0
129,64.10609334074427,10.562387254381544,960.572429906542,151.72095235139184,937.5,182.1933962264151,149.08215267591396,235.4143620831151,84.90566037735849,74.52830188679245,0.9247281130604016,4,0
130,62.99616766660894,10.474424293635472,977.9146634615385,155.53638991911004,968.75,189.9271844660194,156.27665551690217,245.956761360077,84.46601941747572,78.64077669902912,0.9188503724945652,4,0
131,60.639242306797314,8.187176296635121,1006.8359375,130.47133269961168,1000.0,147.3684210526316,124.14702045148168,192.691292513508,82.10526315789474,72.63157894736842,0.9223709905796368,4,0
132,59.55912179462371,7.381405280397107,1023.0174731182796,127.63090290420166,1000.0,146.05978260869566,119.7397518736242,188.8678592944192,82.6086956521739,71.73913043478261,0.9228124246631012,4,0
133,64.46701110574426,9.778115080927032,952.2235576923076,144.29679728619885,960.9375,143.50728155339806,137.99192764447213,199.08820144318824,82.52427184466019,65.0485436893204,0.9199389162940456,4,0
134,65.85447566732346,8.631608760440876,926.8867924528302,121.79989767320087,921.875,105.95238095238096,93.25217407932932,141.14487238295268,79.04761904761905,61.904761904761905,0.9299514346539528,4,0
135,64.45964466036426,9.97464369484048,953.8620283018868,150.82538237878512,929.6875,134.9702380952381,110.2141240136044,174.25302953914868,86.66666666666667,69.52380952380952,0.9244236734056686,4,0
136,64.15186226403485,10.012637097856643,959.0567129629628,154.19243626991823,929.6875,148.94859813084113,121.30034959190708,192.09232076338108,86.91588785046729,71.96261682242991,0.9247493338207784,4,0
137,59.94961966476989,7.746350405879594,1017.6767676767676,131.41761304459905,1015.625,142.21938775510205,119.8826927970765,186.00595228571123,85.71428571428571,70.40816326530613,0.929789970435715,4,0
138,57.785105696600425,7.858429818047119,1057.2916666666667,141.0365050978009,1046.875,177.29591836734693,134.67245126137874,222.64436170374805,90.81632653061224,76.53061224489795,0.9267294012271652,4,0
139,59.81792682604537,7.40857677195628,1018.2845744680852,124.5136461325552,1015.625,141.96908602150538,114.10094989131392,182.1379920606399,87.09677419354838,70.96774193548387,0.9256738087191662,4,0
140,59.27235392533635,6.225088556689411,1023.1854838709676,104.84355602942368,1031.25,106.8274456521739,85.89973150769956,137.0797834024516,88.04347826086956,63.04347826086957,0.9314083065096144,4,0
141,59.604644357665926,7.4579021036079824,1022.1619897959184,125.8921342547428,1015.625,138.69201030927834,105.6231921425467,174.33224728090414,94.84536082474226,70.10309278350515,0.9251560381858508,4,0
142,59.19417461450224,7.44878161893822,1029.017857142857,123.93921707055124,1031.25,123.38917525773196,99.7965405668634,158.69542551660683,92.78350515463916,65.97938144329896,0.9265529078630416,4,0
143,57.466668033784785,5.639616270755386,1053.8015463917525,99.8591820251001,1046.875,106.93359375,79.74645889376768,133.3952442120236,92.70833333333334,64.58333333333334,0.9338353616469326,4,0
144,60.659810985814595,8.781224903194772,1008.8848039215686,137.7447028071575,1031.25,129.02227722772278,114.5385103695937,172.52773220184886,87.12871287128714,63.366336633663366,0.9224195580332176,4,0
145,62.10348912085918,10.7467740062946,993.9903846153846,163.34992477614216,1015.625,165.80703883495147,148.8577980702677,222.8241866888415,88.3495145631068,70.87378640776699,0.9131131178311752,4,0
146,64.4230986353404,11.790957501067858,962.2159090909092,171.85410278671876,953.125,195.95756880733944,168.97087924642366,258.7479986515696,88.07339449541286,73.39449541284404,0.9053833698941388,4,0
147,65.93318171703652,13.139702124502763,946.3682432432432,186.91987042875616,921.875,220.3125,175.71826523100967,281.80579552600665,88.18181818181819,77.27272727272727,0.9005072996372384,4,0
148,62.85872543912328,11.508576584744448,985.369318181818,171.77524575137193,1000.0,192.947247706422,154.80085080469058,247.37005438682235,90.82568807339447,77.98165137614679,0.9085082224625276,4,0
149,60.19320867495099,8.870845246119066,1017.0852803738318,139.87717680370733,1031.25,146.9634433962264,121.4254966161276,190.6368404148292,88.67924528301887,75.47169811320755,0.9215892542503512,4,0
150,57.53768846959649,6.17329957925202,1054.4507575757575,110.02386078759416,1046.875,121.65178571428572,101.73405839930332,158.58428549470892,87.75510204081633,71.42857142857143,0.931494919964749,4,0
151,58.06316425912778,5.710501284712051,1043.1315104166667,100.34691188343344,1031.25,102.63157894736842,72.74758625137787,125.79925398281016,87.36842105263159,71.57894736842105,0.93630082366182,4,0
152,78.87924272483075,18.201890228590713,800.6009615384615,178.0132477352957,796.875,203.85174418604652,141.3948627465125,248.0887760838818,93.02325581395348,80.62015503875969,0.9036636654068174,4,1
